HINDI 	MARATHI 	SCORE
थी	होत्या	0.0328657
उठाएँ	जावे	0.0328491
है	घ्यायचा	0.0328291
देते	टाकताच	0.0327677
है	बिघडलेली	0.0327173
पाई	आढळतात.	0.0326814
बैठते	लटकलेल्या	0.0326257
उगे	उगवलेले	0.0326171
दिया	करीत	0.032563
निकलती	निघून	0.0324429
इतिहास	आहे	0.0324061
बनाए	आली	0.0323898
आने	येणार्‍या	0.0323637
गुजारे	करता	0.0323417
पर्वतारोहण	जाणत	0.032304
पकड़ने	पकडण्याची	0.0322795
थे	बनवणारे	0.0322779
चढ़ाते	करत	0.0322612
संबोधित	संबोधिले	0.0322017
शामिल	केलेल्या	0.0321839
पहुँचा	आहे	0.0321677
चढ़ने	करण्याची	0.0321489
पायेंगें	आहे	0.0321159
झेल	कोसळलेली	0.0319523
फेंके	केला	0.0319453
पायी	आढळतात.	0.0319283
पायी	आढळते	0.0318878
उगाए	वाढलेले	0.0318567
पाये	आढळले	0.0318338
चाहता	वाटते	0.0317809
देता	वाहते	0.031766
कर	खेळण्यातील	0.031758
आ	बसतात	0.0317535
हो	ये	0.0317322
निकलते	निघून	0.0317277
बैठी	आहे	0.0317088
प्रचुरता	आहे	0.0317062
होता	हालताना	0.0316337
चले	गेलो	0.0315863
सुनते	ऐकताच	0.0315286
लाई	बनलेली	0.0314412
पहुँच	होतच	0.0313943
बढ़ा	वाढवली	0.0313667
आना	येऊ	0.0313497
होने	असण्याचा	0.0313018
परना	चढवतात	0.0312142
लेते	असल्यामुळे	0.0311625
बनाने	होती	0.0311163
बने	निर्मिलेल्या	0.0310465
चली	गेली	0.0309733
प्रचलित	आहे	0.0309598
कर	बांधलेली	0.0309431
ले	जाण्यापूर्वी	0.0309327
है	वाचविण्यासाठी	0.0308929
जाग	होतो	0.0308495
हो	असतो	0.0307826
आती	येतात	0.0307525
केंद्र	आहेत	0.0307284
हों	असले	0.030694
दर्शाने	दर्शवणारे	0.0306364
करनी	पडलेल्या	0.0306298
था	गाणार्‍या	0.0305016
धारण	करून	0.0304654
पड़ती	आहे	0.0304527
हैं	भटकणार्‍या	0.0303897
बर्बाद	गेला	0.0303136
पड़ती	आहेत	0.0302159
होनी	होऊ	0.0302016
होती	जाता-जाता	0.0301452
काटकर	कापून	0.0301419
पसंद	जगणे	0.0301367
लगी	आवडली	0.0300852
लगती	आहेत	0.030085
बचा	वाचले	0.0299382
पाई	आढळणारे	0.0299337
है	ठेवण्याची	0.0299017
हैं	गळून	0.0298971
चाहते	झोपू	0.0298632
जगमगाती	उजळत	0.0298357
पाया	आढळणारे	0.029761
जोड़कर	आहे	0.0297241
प्रचालित	आहे	0.0297065
बहता	वाहतो	0.0296937
है	देत	0.0296593
जीतने	देण्याच्या	0.0296395
पाते	आहेत	0.0296356
डुलाने	ढाळणारे	0.0295788
ही	घेऊ	0.0295289
होकर	करुन	0.0294433
आहत	पडल्याने	0.0293737
फट	होत	0.0293068
आता	घेऊन	0.0292664
पहुँचते	पोहचलो	0.0292626
चढ़ाई	चढवले	0.0291845
पीते	घेरले	0.0291812
चढ़ाया	चढवले	0.0291599
आएगा	येईल	0.0291589
पाया	आढळते	0.0290808
बहते	आहे	0.02905
आना-जाना	येणे	0.0290307
हो	होणारी	0.0290116
बनाया	झालेल्या	0.0290003
चलाये	केली	0.0289906
होने	होणारा	0.0289205
चिन्हित	आहे	0.0288843
आने	येणारी	0.0288607
पहुँच	होऊन	0.0287906
सोच	करीत	0.028787
होते	जाताना	0.0287843
बैठाकर	बसून	0.0287573
खुल	होत	0.0286897
पहुँचाया	पोहोचविले	0.0286801
करता	बांधलेले	0.0285728
आएँ	आल्यावर	0.0285112
पहुँचना	पोहचले	0.0285109
चरते	हिंडताना	0.0284576
कार्यरत	आहेत	0.0284348
पहुँचाने	पोहचवण्यासाठी	0.0284284
देखने	पाहण्याजोगे	0.0284086
बना	वेढून	0.0284083
उठाने	ट्रेकिंग	0.0283974
है	घाबरण्याची	0.028366
भाता	वाटते	0.0283538
करने	येऊन	0.0283535
आने-जाने	ये-जा	0.0283253
आवश्यकता	घालून	0.028322
बाँटा	विभागले	0.0282925
हैं	पाहण्यासारखी	0.0282765
पहुँचें	नसेल	0.0282487
आश्‍चर्य	वाढलेली	0.028217
गई	गेला	0.0281945
किया	करत	0.0281545
लेंगे	करतील	0.0281245
बचता	वाचत	0.0280787
नियंत्रित	करण्याच्या	0.0280696
समर्पित	आहेत	0.0280185
बना	वाहणारे	0.0279949
जम	गोठणार्‍या	0.0279496
है	आवडते	0.0279011
बंद	राहिला	0.027871
घुसने	जाण्यासाठी	0.0278468
देखकर	करताना	0.0278308
बिताए	गजबजलेले	0.0277162
चढ़ाई	करत	0.0277077
हैं	नाही	0.0277057
कर	डोलायला	0.0276871
काँट	कापून	0.0276645
लाया	आणले	0.0276295
आ	आच्छादलेले	0.027582
रह	पाहिलेले	0.0275797
चले	जा	0.0275536
आए	आला	0.0275522
हो	असू	0.0275116
आयोजित	केले	0.0274986
छेड़ा	येऊन	0.027482
दे	ठोठावले	0.0274334
लाए	आणले	0.0274305
ली	आहे	0.0274008
है	चिकटलेली	0.0273875
करनी	घेऊनच	0.027296
है	घालवण्यासाठी	0.0272796
है	फिरवण्यासाठी	0.0272796
हों	असो	0.0272457
किये	चालविले	0.027245
बंद	स्लीपिंग	0.0271733
पहुँची	पोहचलेली	0.0270937
है	घेऊ	0.0270789
परिवर्तन	होतो	0.0270736
विभक्‍त	होतो	0.027059
देख	धावत-पळत	0.0270547
आने	घेऊन	0.0270515
पाई	आढळतात	0.027038
हूँ	खाण्या-पिण्याची	0.0270377
पहुँचा	पोहोचवेल	0.0270291
बह	वाहणार्‍या	0.0270116
उकेरे	कोरल्या	0.0269594
हो	नसून	0.0269292
है	केल्यावर	0.0269286
आयोजित	होणार्‍या	0.0268739
आने-जाने	येण्या	0.0268198
दर्शाने	दर्शविणारे	0.0267901
बनाया	निर्मिले.	0.0267671
समर्पित	आहेत.	0.0267437
पहुँचे	पोहोचाल	0.026714
प्रयोग	करण्यात	0.0266458
बीता	गेले	0.026539
किया	घालून	0.0265213
सजी	सजलेल्या	0.0264841
तैयार	करतात.	0.0264778
हराकर	हरवून	0.0264597
होता	सजवलेल्या	0.0264518
करने	केल्याने	0.0264375
है	जाण्याकरिता	0.0264207
फँस	फसलात	0.026411
मिलते	मिळतात.	0.0263236
किए	घेतले	0.0263117
है	असून	0.0262073
किए	वापरलेले	0.0262069
दी	झाकलेला	0.0262038
