HINDI 	MARATHI 	SCORE
गुफा	गुफेच्या	0.224277
स्थानों	ठिकाणांवर	0.224093
किला	खरे	0.224077
युद्ध	युद्धावेळी	0.223669
शेर	प्राणी	0.222907
उत्तेजना	उत्साहपूर्ण	0.222326
शहर	डॅमने	0.221931
शासकों	शासक	0.221024
ढलानें	सुंदर	0.220551
उदारता	उदारपणामुळे	0.220272
सफर	पर्यटन	0.219966
चर्चों	चर्चला	0.219453
घड़ी	घड्याळाकडे	0.218921
क्षेत्र	क्षेत्रदेखील	0.218738
कड़ी	शॄंखलेमध्ये	0.218225
आइलैण्ड	आयलंडमध्ये	0.217244
भ्रमण	नगर	0.217116
कम	दिवसांनंतर	0.21668
मार्ग	मार्गाच्या	0.216404
ट्रैकिंग	प्रवासाच्या	0.216387
परंपरा	परंपरेचे	0.216283
क्षेत्रों	क्षेत्रांतून	0.215935
वहीं	पक्षी	0.215783
सौन्दर्य	सौंदर्याने	0.215312
सौंदर्य	सौंदर्याने	0.215312
प्रकार	कोट	0.215257
सम्भवतया	हिवाळ्यात	0.214564
धर्म	धर्माला	0.214365
कोठी	छ्पराची	0.214103
पुरुषों	पुरुष	0.21387
तलहटी	तळाशी	0.213703
समुद्र	समुद्रला	0.213362
खाना	अन्न	0.213248
औसत	नर	0.212903
बस	बसद्वारे	0.212071
अँगूठे	अंगठ्यासारखे	0.211596
मी.	यादी	0.211515
सुअर	डुकरे	0.21079
मंडल	मंडळ	0.20971
नामक	मुंबईमध्ये	0.209496
डिफरेंट	फ्यूजन	0.209435
केंद्र	विश्‍वासांचे	0.209275
इमारत	माह	0.209198
मार्ग	मार्गावरच	0.208939
चित्रकलाओं	चित्रकला	0.208141
कारणों	कारणांमुळे	0.207915
सड़क	महारस्त्याने	0.207798
इमारत	इमारतीचा	0.207588
यात्रा	प्रवासाबद्दल	0.205949
तरह-तरह	दिवाळीत	0.205419
फिर	१९५५-५६	0.204401
प्रतिदिन	वापर	0.204393
गोद	कुशीत	0.204221
पुरातात्विक	पुरातत्वशास्त्रीय	0.204056
औद्योगीकरण	औद्योगीककरणाच्या	0.203797
स्थानीय	शहरातून	0.203416
सौ	सव्वाशे	0.203034
पत्थरों	खडकापासून	0.202872
मरुभूमि	वाळवंटात	0.202757
स्वेटर	ऑगस्टनंतर	0.202661
परिंदों	पक्ष्यांचा	0.202549
थिएटर	थिएटरमध्ये	0.202496
रेल	दरी	0.202093
हिमालय	अतिथिगृहे	0.19979
यात्रा	घाघरीच्या	0.199338
चित्रकारी	इ.स	0.199249
खरीदारी	गावात	0.19867
हिमशिखर	हिमशिखराला	0.19862
घाटी	आकर्षण	0.198432
दुकानों	लफायतेच्या	0.197991
मौसम	मोसमात	0.197692
मीनारें	महालाची	0.197616
मंदिर	इमारतीत	0.196432
चीज	वस्तूकडे	0.195985
मौसम	हंगामात	0.195726
कहा	काळी	0.19569
पुत्र	प्रिंस	0.195688
बार	भक्त	0.195426
यात्रियों	यात्री	0.195094
आज	देश	0.195086
जाहिर	प्रवासांमध्ये	0.195047
नृत्यगीतों	नृत्यगीतांचे	0.194946
रीतिरिवाज	रीतिभाती	0.194414
व्यापारिक	फाउंटेन्स	0.19432
हॉल	वेळी	0.194276
तीर्थयात्रियों	तीर्थ	0.194276
यात्रा	प्रदेशाच्या	0.193936
नदी	मन	0.193742
गिरजा	प्रार्थना	0.193595
उधर	नारेबाजी	0.193012
गंडोला	अशियातील	0.192985
दिलचस्पी	आवड	0.19274
नाम	सुगंधाची	0.192261
हॉल	"पिंक	0.192215
चौक	किल्ल्याच्या	0.192164
परंपरा	क्षत्रिय	0.192
बस	बससेवादेखील	0.191274
गुरुद्वारे	गुरुद्वार्‍यामध्ये	0.190947
अलग	शिक्के	0.190944
तरफ	मंदिराच्या	0.190016
पैलेस	पॅलेसचे	0.189728
क्षेत्रफल	क्षेत्रफळात	0.189513
आदि	खादी	0.189502
चर्च	प्रार्थनामंदिर	0.189085
अभियान	कुल्लूपासून	0.188526
स्कूल	शाळेच्या	0.188409
तालाब	तलावाला	0.188046
धरा	हिंदूंसाठी	0.187787
गाड़ी	गाडीची	0.187215
हजार	वर्षापेक्षा	0.186954
दिन	दिवसांनंतर	0.18626
गुम्फा	गुफांमध्ये	0.18553
स्थिति	आज	0.18491
जल	किल्ल्याचे	0.184475
धारियों	कांद्यासारख्या	0.184406
इतना	ऍलुमिनिअम	0.183898
मोटर-साइकिलें	मोटर-सायकल	0.183895
शहर	शहरापासून	0.183537
पर्यटन	विश्रामगृहात	0.183327
गुफाओं	गुफांमध्ये	0.183177
भाई	भाऊदेखील	0.18307
जानकारी	यथायोग्य	0.18294
समूह	दक्षिणेकडील	0.182569
सरकार	शोध	0.181781
परेड	परेडमध्ये	0.181759
जन्सकार	प्रदेशातील	0.181315
साल	शहरातील	0.181309
मराठों	मराठ्यांनी	0.181217
कि.मी.	एनएचपासून	0.181193
वनभोजन	वनभोजनासाठी	0.180094
कहा	परमेश्वर	0.179918
होटलों	हॉटेल्सबरोबरच	0.179659
पोर्टर	साखरीमध्ये	0.179536
दीमक	उद्यानातील	0.179065
सुअर	जंगली	0.179018
मंजिलों	मजल्याच्या	0.178776
संगम	संगमाजवळ	0.178308
हाइवे	वंडर	0.178273
नज़ारा	``निसर्गाचा	0.17815
खाड़ी	खाडीच्या	0.178111
भाषा	भाषेतील	0.177733
पानी	गंधकाचे	0.177689
शहर	डाधी	0.177299
अनुभव	अनुभवावरुन	0.177001
युग-युगांतर	युगयुगांतरे	0.176916
परम्परानुसार	परंपरानुसार	0.176816
शनि	मंदिरात	0.176526
कलादीर्घा	अलंकृत	0.176108
राजपथ	महामार्गावर	0.175766
होटलों	उपहारगृहात	0.175519
होटलों	उपाहारगृहात	0.175519
कार्यशाला	स्थापन	0.175498
औजार	औजारे	0.174957
जातियों	``वाघ	0.174804
वस्तु	वस्तुला	0.174573
दिन	दिवसाचा	0.174067
हाईवे	राजमार्गावर	0.173748
पहाड़ियों	पहाड	0.173738
एकड़	एकरमध्ये	0.173044
प्राकृतिक	श्रेष्‍ठ	0.172723
सिर	डोक्यावर	0.172426
सुबह	सदस्य	0.172362
शताब्दी	आठव्या	0.17213
बकरियों	पशमीना	0.171998
बयार	वार्‍याची	0.171555
मेमोरियल	स्मारकाचे	0.171363
मेले	मुनी	0.171206
सुगमता	आइस	0.171196
किले	कालव्याचा	0.171192
सैलानियों	सरोवरात	0.171033
गन्ने	उसाचे	0.170617
पर्यटक	एप्रिलपासून	0.170569
मुद्रा	मुद्राशी	0.169887
वृक्षों	उद्यान	0.169637
शुरू	खरे	0.169591
कम्पन	भारी	0.169243
घर	घरातच	0.169036
सबसे	गावांपैकी	0.168999
गाँव	गावापासून	0.168774
ईंट	विटांच्या	0.168343
सुबह	सकाळच्या	0.168337
चोटी	शिवाय	0.168151
सफर	एक्सप्रेसचा	0.168109
पार्क	बसस्थानकाजवळच	0.167964
गुलाल	गुलालाच्या	0.167826
मार्ग	``मार्गात	0.166727
मार्ग	मार्गात	0.166727
शताब्दी	शतकातील	0.166714
राजधानी	राजधानीला	0.166504
विशेषता	खास	0.166197
द्वार	प्रवेशद्वारावर	0.166099
चर्च	येथील	0.165664
दूरबीन	दुर्बिणीने	0.165432
हवेलियों	हवेल्यांमध्ये	0.16514
प्वाइंट	व्ह्यू	0.164864
पर्यटक	गुफा	0.164126
ट्रीहाउस	ट्री	0.16354
जानकारों	मत	0.163421
अब	कुटूंब	0.163216
दशहरे	देश	0.162681
इतिहासकार	प्रदेशात	0.16257
.	उद्यान	0.162372
:-	सूर्यास्ताच्या	0.161966
पर्वतारोहण	गिर्यारोहाण	0.161816
नदी	नदीकिनार्‍यावर	0.161514
आकर	स्वर्गाच्या	0.161513
वास्तुकला	सेंट	0.161242
समय	वापर	0.161224
पोर्टर	डॉक्टर	0.160805
सी	प्रार्थनाकक्षात	0.160285
तरह	हंगामात	0.160145
मोटरमार्ग	मोटारमार्गावर	0.159957
कृषि	शिंपल्याच्या	0.1594
शुभ	कार्य	0.159206
ठेकेदार	श्रद्धाळू	0.15873
तहत	दीपोत्सवाच्या	0.158697
चट्‍टी	दुकाने	0.158608
विभिन्न	प्रकारचे	0.158419
बोलचाल	व्यवहारात	0.158203
प्वाइंट	प्रतिध्वनी	0.157079
गुफाचित्रों	गुंफाचित्रांना	0.156824
आज	’	0.156548
कुल	किलोमीटर	0.155935
भाड़े	भाड्याने	0.155635
जन्म	शेवटचे	0.155577
जमीन	जमीनीतून	0.155547
सदी	संग्रहालय	0.154105
स्थान	नामक	0.154085
जरूरत	प्रवासाला	0.153864
आखिरी	शेवटचे	0.153562
मार्ग	``मार्गाची	0.15347
युक्‍त	पंचरथ	0.152952
झील	घाटीला	0.152636
एक्सेसरीज़	एक्सेसरीज	0.152587
’	भाषेत	0.151371
पहाड़ों	पर्वतांची	0.151269
कस्बे	गावाचे	0.151203
पास	हिमशिखरे	0.151008
अगमकुआँ	विहिर	0.150693
गाँवों	गावांमध्ये	0.150577
किनारे	दक्षिणेला	0.150319
हेंगग्लाइडिंग	हेंगग्लायडिंग	0.149965
पर्यटकों	खोर्‍यातील	0.149933
किरण	सूर्याचा	0.149711
ट्रैक्टर	ट्रॅक्टरचा	0.149529
इतिहासकार	डॉ	0.149499
त्योहार	उत्सवात	0.149456
शहर	शहरांना	0.149249
गिरजाघर	प्रार्थना	0.149071
राजकीय	संग्रहालयाला	0.14885
सभ्यता	संस्कृतीमधील	0.148347
स्थानों	बहुतेकांना	0.148184
कालों	काळातील	0.148095
क्षेत्र	वन	0.148039
वहाँ	फुट	0.147937
अलावा	वेळेस	0.147742
गुफा	गुफेची	0.147676
समय	विहीर	0.147607
किलोमीटर	किलोमीटरवर	0.147551
विमान	हवाई	0.147471
प्रभाव	ब्रिटिश	0.147334
होटलों	हॉटेल	0.147096
लगभग	किमी	0.147068
कार्यप्रणाली	रचना	0.146971
संगम	उत्तर	0.1467
चाहे	मग	0.146568
सुल्तान	सुलतानाने	0.146003
यात्री	प्रवाश्यासाठी	0.145891
शीशे	पॅलेसमध्ये	0.145806
संग्रहालय	नगरपालिका	0.145724
सदियों	शतकानुशतके	0.145576
पुल	विश्रांतीगृह	0.14546
प्रतीकों	प्रतीकांचा	0.14542
साँप	साप	0.145174
फील्ड	क्षेत्राच्या	0.145148
सिरा	दक्षिणेकडील	0.144632
राजधानी	दक्षिण	0.144326
भेंटी	गावामध्ये	0.14418
स्वर्ण-भण्डार	स्वर्ण	0.144056
जनजाति	जमात	0.143943
जगह	खरे	0.143626
हेक्‍टेयर	हेक्‍टरमध्ये	0.143588
हेक्टेयर	हेक्टरमध्ये	0.143588
दर्रे	दरीच्या	0.143498
इसके	सोबत	0.143007
पगडंडियों	पर्वतातील	0.142613
इकट्‍ठे	एकत्र	0.142517
स्थलों	आकर्षण	0.142515
पशु-पक्षियों	पशु-पक्ष्यांचे	0.141373
स्थल	दरीतील	0.1411
चट्टानों	खडकांनी	0.14088
जीलों	उद्यान	0.140137
जन्म	नरेश	0.139935
वातावरण	वातावरणात	0.139831
दोपहर	दुपारचे	0.139812
मन्दिर	मंदिराकडून	0.13973
गुफा	गुफाच्या	0.139701
घूमने	आजुबाजूला	0.139415
संगमरमर	संगमरवरात	0.138866
पुरातत्वविदों	विद्वानांच्यानुसार	0.138776
भवन	बाजुला	0.138633
क्षेत्र	क्षेत्राला	0.1383
हवाई	विमान	0.138046
हवाई	"विमान	0.138046
